CHR1	24800000	24900000	0
CHR1	24900000	25000000	0
CHR1	25000000	25100000	0
CHR1	25100000	25200000	0
CHR1	25200000	25300000	0
CHR1	25300000	25400000	0
CHR1	25400000	25500000	0
CHR1	25500000	25600000	0
CHR1	25600000	25700000	0
CHR1	25700000	25800000	0
CHR1	25800000	25900000	0
CHR1	25900000	26000000	0
CHR1	26000000	26100000	1.083
CHR1	26100000	26200000	0
CHR1	26200000	26300000	0
CHR1	26300000	26400000	0
CHR1	26400000	26500000	0
CHR1	26500000	26600000	0
CHR1	26600000	26700000	0
CHR1	26700000	26800000	0
CHR1	26800000	26900000	0
CHR1	26900000	27000000	0
CHR1	27000000	27100000	0
CHR1	27100000	27200000	0
CHR1	27200000	27300000	0
CHR1	27300000	27400000	0
CHR1	27400000	27500000	0
CHR1	27500000	27600000	0
CHR1	27600000	27700000	0
CHR1	27700000	27800000	0
CHR1	27800000	27900000	0
CHR1	27900000	28000000	0
CHR1	28000000	28100000	0
CHR1	28100000	28200000	0
CHR1	28200000	28300000	0
CHR1	28300000	28400000	0
CHR1	28400000	28500000	0
CHR1	28500000	28600000	0
CHR1	28600000	28700000	0
CHR1	28700000	28800000	0
CHR1	28800000	28900000	0
CHR1	28900000	29000000	0
CHR1	29000000	29100000	0
CHR1	29100000	29200000	0
CHR1	29200000	29300000	0
CHR1	29300000	29400000	0
CHR1	29400000	29500000	0
CHR1	29500000	29600000	0
CHR1	29600000	29700000	0
CHR1	29700000	29800000	0
CHR1	29800000	29900000	0
CHR1	29900000	30000000	0
CHR1	30000000	30100000	0
CHR1	30100000	30200000	0
CHR1	30200000	30300000	0
CHR1	30300000	30400000	0
CHR1	30400000	30500000	0
CHR1	30500000	30600000	0
CHR1	30600000	30700000	0
CHR1	30700000	30800000	0
CHR1	30800000	30900000	0
CHR1	30900000	31000000	0
CHR1	31000000	31100000	0
CHR1	31100000	31200000	0
CHR1	31200000	31300000	0
CHR1	31300000	31400000	0
CHR1	31400000	31500000	0
CHR1	31500000	31600000	0
CHR1	31600000	31700000	0
CHR1	31700000	31800000	0
CHR1	31800000	31900000	0
CHR1	31900000	32000000	0
CHR1	32000000	32100000	0
CHR1	32100000	32200000	0
CHR1	32200000	32300000	0
CHR1	32300000	32400000	0
CHR1	32400000	32500000	0
CHR1	32500000	32600000	1.281
CHR1	32600000	32700000	0
CHR1	32700000	32800000	0
CHR1	32800000	32900000	1.755
CHR1	32900000	33000000	0
CHR1	33000000	33100000	0
CHR1	33100000	33200000	0
CHR1	33200000	33300000	0
CHR1	33300000	33400000	0
CHR1	33400000	33500000	0
CHR1	33500000	33600000	0
CHR1	33600000	33700000	0
CHR1	33700000	33800000	0
CHR1	33800000	33900000	0
CHR1	33900000	34000000	0
CHR1	34000000	34100000	0
CHR1	34100000	34200000	0
CHR1	34200000	34300000	0
CHR1	34300000	34400000	0
CHR1	34400000	34500000	0
CHR1	34500000	34600000	0
CHR1	34600000	34700000	0
CHR1	34700000	34800000	0.621
CHR1	34800000	34900000	2.244
